0,0
0,206,78,1
0,206,12,2
0,206,239,3
0,206,171,61,4
0,206,18,5
0,206,6
0,206,7
0,206,78,8
0,206,85,9
0,206,85,10
0,206,306,83,11
0,206,12
0,206,13
0,206,288,14
0,206,171,61,15
0,206,171,61,63,57,16
0,206,17
0,206,18
0,206,171,61,63,57,219,19
0,206,18,20
0,206,21
0,206,306,83,22
0,206,23
0,206,224,24
0,206,12,81,25
0,206,78,26
0,206,78,27
0,206,18,334,28
0,206,303,29
0,206,30
0,206,284,31
0,206,12,32
0,206,33
0,206,85,34
0,206,171,61,35
0,206,36
0,206,171,61,37
0,206,38
0,206,39
0,206,40
0,206,41
0,206,171,61,63,57,42
0,206,78,43
0,206,18,44
0,206,45
0,206,178,46
0,206,85,47
0,206,284,48
0,206,171,61,49
0,206,306,83,50
0,206,284,51
0,206,52
0,206,171,61,53
0,206,171,61,54
0,206,171,61,55
0,206,171,61,56
0,206,171,61,63,57
0,206,171,61,58
0,206,171,61,59
0,206,78,60
0,206,171,61
0,206,171,61,63,57,62
0,206,171,61,63
0,206,171,61,64
0,206,65
0,206,306,83,66
0,206,78,67
0,206,306,83,68
0,206,171,61,69
0,206,171,61,70
0,206,18,71
0,206,18,72
0,206,73
0,206,223,74
0,206,12,75
0,206,78,76
0,206,77
0,206,78
0,206,79
0,206,18,80
0,206,12,81
0,206,78,82
0,206,306,83
0,206,84
0,206,85
0,206,306,83,155,86
0,206,306,83,87
0,206,18,88
0,206,171,61,89
0,206,90
0,206,306,83,91
0,206,306,83,92
0,206,171,61,93
0,206,306,83,94
0,206,284,95
0,206,85,96
0,206,85,97
0,206,85,98
0,206,257,99
0,206,171,61,100
0,206,12,101
0,206,102
0,206,103
0,206,171,61,63,57,104
0,206,306,251,105
0,206,171,61,106
0,206,171,61,63,57,107
0,206,108
0,206,109
0,206,78,110
0,206,111
0,206,284,112
0,206,18,113
0,206,78,114
0,206,306,83,115
0,206,116
0,206,78,117
0,206,306,83,118
0,206,119
0,206,120
0,206,121
0,206,171,61,122
0,206,171,61,63,57,123
0,206,171,61,124
0,206,141,125
0,206,18,126
0,206,306,83,127
0,206,248,292,128
0,206,171,61,129
0,206,130
0,206,85,131
0,206,132
0,206,171,61,202,133
0,206,134
0,206,306,83,135
0,206,136
0,206,137
0,206,190,138
0,206,171,61,63,57,139
0,206,143,140
0,206,141
0,206,141,142
0,206,143
0,206,171,61,144
0,206,306,83,145
0,206,146
0,206,147
0,206,148
0,206,250,149
0,206,85,150
0,206,151
0,206,171,61,152
0,206,153
0,206,171,61,63,57,154
0,206,306,83,155
0,206,78,156
0,206,303,157
0,206,279,158
0,206,159
0,206,160
0,206,161
0,206,141,162
0,206,306,83,163
0,206,303,164
0,206,18,165
0,206,78,166
0,206,167
0,206,12,168
0,206,279,169
0,206,12,170
0,206,171
0,206,78,172
0,206,78,173
0,206,141,174
0,206,175
0,206,306,83,176
0,206,78,177
0,206,178
0,206,239,179
0,206,78,180
0,206,171,61,181
0,206,284,182
0,206,171,61,183
0,206,306,83,184
0,206,233,185
0,206,186
0,206,314,187
0,206,178,188
0,206,78,189
0,206,190
0,206,191
0,206,78,192
0,206,171,61,63,57,193
0,206,194
0,206,306,83,195
0,206,85,196
0,206,171,61,197
0,206,198
0,206,284,199
0,206,18,200
0,206,201
0,206,171,61,202
0,206,203
0,206,78,204
0,206,205
0,206
0,206,207
0,206,78,208
0,206,209
0,206,306,83,210
0,206,18,211
0,206,212
0,206,78,213
0,206,306,83,214
0,206,18,215
0,206,306,83,216
0,206,217
0,206,171,61,218
0,206,171,61,63,57,219
0,206,220
0,206,171,61,63,57,221
0,206,250,222
0,206,223
0,206,224
0,206,225
0,206,85,226
0,206,250,227
0,206,248,292,228
0,206,12,229
0,206,171,61,230
0,206,288,231
0,206,306,83,232
0,206,233
0,206,306,251,234
0,206,248,292,235
0,206,236
0,206,237
0,206,178,238
0,206,239
0,206,248,292,240
0,206,171,61,241
0,206,141,242
0,206,243
0,206,220,244
0,206,245
0,206,85,246
0,206,220,247
0,206,248
0,206,303,164,350,249
0,206,250
0,206,306,251
0,206,252
0,206,252,338,253
0,206,284,254
0,206,239,255
0,206,85,256
0,206,257
0,206,248,292,258
0,206,306,83,259
0,206,225,260
0,206,85,261
0,206,306,251,262
0,206,306,83,263
0,206,303,264
0,206,212,265
0,206,171,61,266
0,206,171,61,267
0,206,268
0,206,288,269
0,206,270
0,206,271
0,206,272
0,206,171,61,273
0,206,274
0,206,275
0,206,306,83,276
0,206,248,292,277
0,206,78,278
0,206,279
0,206,280
0,206,141,125,281
0,206,171,61,282
0,206,250,283
0,206,284
0,206,78,285
0,206,286
0,206,287
0,206,288
0,206,289
0,206,171,61,63,290
0,206,306,83,291
0,206,248,292
0,206,293
0,206,306,83,294
0,206,306,83,295
0,206,178,296
0,206,288,297
0,206,18,298
0,206,299
0,206,171,61,300
0,206,306,83,301
0,206,85,302
0,206,303
0,206,78,304
0,206,171,61,305
0,206,306
0,206,303,164,307
0,206,308
0,206,309
0,206,171,61,310
0,206,171,61,311
0,206,306,251,312
0,206,306,83,313
0,206,314
0,206,212,315
0,206,85,316
0,206,171,61,317
0,206,78,318
0,206,178,319
0,206,284,320
0,206,85,321
0,206,18,322
0,206,323
0,206,78,324
0,206,171,61,325
0,206,171,61,326
0,206,171,61,267,327
0,206,328
0,206,329
0,206,284,330
0,206,78,331
0,206,12,332
0,206,18,333
0,206,18,334
0,206,306,83,335
0,206,78,336
0,206,303,337
0,206,252,338
0,206,171,61,339
0,206,250,340
0,206,303,341
0,206,342
0,206,85,343
0,206,78,344
0,206,345
0,206,250,346
0,206,347
0,206,171,61,348
0,206,224,349
0,206,303,164,350
0,206,303,351
0,206,303,157,352
0,206,306,251,353
